h_4_0,h_4_1
0.022962928,0.9204434
0.92039645,0.023163289
0.021187186,0.9219346
0.019855917,0.01800868
0.92148966,0.021093547
0.93049526,0.9305744
0.92042804,0.022942334
0.019852608,0.017983973
0.022913247,0.92036414
0.9305463,0.93057215
0.022919327,0.92035365
0.01971513,0.017996788
0.01892069,0.018893957
0.92061055,0.023349106
0.018948615,0.018893868
0.92151415,0.021043807
0.021281838,0.92201835
0.022814482,0.92043847
0.020645767,0.020322531
0.9207319,0.023044735
0.022741348,0.9203538
0.019860983,0.017995805
0.9215206,0.02109009
0.02040717,0.020475596
0.022856653,0.92025745
0.9301641,0.9301951
0.9204419,0.022941679
0.93056476,0.9305029
0.018240958,0.020201951
0.01895079,0.018909305
0.9211974,0.02093935
0.93042576,0.9305502
0.023144513,0.9203677
0.93050236,0.9305846
0.023279995,0.9202969
0.02122426,0.92193955
0.92082787,0.023499161
0.01897636,0.018925905
0.93015826,0.93018794
0.021260649,0.9220066
0.93038565,0.9305655
0.9302846,0.93018866
0.020241827,0.020661324
0.9305111,0.93049616
0.93042505,0.930565
0.92151,0.021042228
0.019856542,0.018021196
0.020255238,0.020446777
0.01812309,0.020208865
0.9301137,0.930249
0.021136105,0.9219802
0.018257082,0.020192713
0.9204809,0.023123026
0.9301071,0.9302434
0.020323902,0.020316869
0.93050385,0.93057835
0.9204664,0.02313745
0.9207798,0.023224473
0.01892355,0.018877655
0.02125451,0.9219409
0.021134645,0.921987
0.92123294,0.020938724
0.930259,0.9301251
0.020304888,0.020472586
0.022974044,0.92045385
0.023026407,0.9203942
0.021109074,0.92197835
0.022873253,0.9203903
0.021162242,0.92198896
0.9302381,0.9302061
0.9214895,0.021076977
0.9305657,0.93049145
0.93055916,0.93048835
0.02303636,0.9202797
0.9208319,0.023522764
0.02125156,0.9220176
0.9212064,0.020938784
0.9205218,0.023415625
0.02303049,0.9203024
0.9207741,0.023224622
0.018896192,0.018877774
0.019851863,0.017996281
0.021032661,0.9220358
0.93027234,0.9301242
0.018064648,0.020047575
0.92035043,0.022947192
0.9215193,0.021059752
0.018912941,0.018923461
0.9305126,0.9304844
0.022968888,0.9204351
0.92053866,0.023101658
0.93031585,0.9306145
0.020462602,0.020495832
0.92084765,0.023196042
0.92065406,0.023034066
0.92054284,0.023420542
0.018084824,0.020047456
0.9303542,0.9306103
0.9303775,0.9305582
0.9303082,0.9301261
0.9303,0.9301108
0.022820175,0.9204305
0.02302739,0.9202857
0.93051845,0.9305115
0.9301722,0.93019366
0.9303552,0.930601
0.018129796,0.020219535
0.9206964,0.023259908
0.022851467,0.9202789
0.018078923,0.020044088
0.019851595,0.018034369
0.023034334,0.9202627
0.020050287,0.01801914
0.930361,0.93061566
0.93030703,0.93060887
0.9303144,0.9306239
0.023019135,0.9204099
0.022915661,0.9203354
0.9304198,0.9305434
0.92148364,0.021090895
0.021225601,0.92192745
0.021196008,0.9219263
0.023152262,0.9203564
0.023032844,0.92040503
0.019719154,0.017984658
0.018914908,0.018939227
0.92151374,0.021028519
0.021082848,0.92204237
0.018317223,0.020407647
0.021055907,0.9220412
0.9212129,0.020955443
0.9204956,0.02312556
0.018058896,0.020044237
0.018145055,0.020211518
0.9215156,0.021073759
0.9302511,0.93020666
0.018915802,0.018906742
0.9215151,0.021058172
0.920897,0.023442477
0.92065656,0.023037732
0.93049675,0.93056816
0.9301048,0.93024945
0.9203708,0.022946745
0.92069286,0.023247063
0.018342644,0.020412087
0.019857258,0.017971307
0.9207299,0.023040682
0.93005586,0.93024695
0.021126658,0.9219908
0.92148256,0.02106011
0.023239791,0.9204502
0.02004388,0.01804629
0.92150867,0.021013051
0.9301665,0.93018657
0.018888563,0.018906921
0.9300611,0.9302404
0.9212405,0.020953149
0.93041897,0.93055826
0.9212454,0.020969063
0.92085016,0.023208559
0.9305416,0.9305559
0.021216542,0.9219358
0.018939883,0.018956244
0.930284,0.93019867
0.9212221,0.020988524
0.020044088,0.018032908
0.9212401,0.020969808
0.020448625,0.02032262
0.021318942,0.9220146
0.02127853,0.92202437
0.02121514,0.92194754
0.92149055,0.02110824
0.020415515,0.020731002
0.023026735,0.92042077
0.023183346,0.92047656
0.92048645,0.023138791
0.019847393,0.018009245
0.9212384,0.020938039
0.021154076,0.9219927
0.021245182,0.9219488
0.9302614,0.93010783
0.9302927,0.93019915
0.9212351,0.020953864
0.9300693,0.9302465
0.92120403,0.02095595
0.021024883,0.922042
0.93054056,0.9305624
0.021059096,0.922037
0.9209003,0.023465246
0.93004763,0.930241
0.92120695,0.020971954
0.930317,0.9301253
0.022910058,0.92034614
0.020401627,0.02048251
0.92059624,0.023344576
0.018942714,0.018939108
0.9302405,0.9301957
0.9305198,0.9305
0.019719154,0.017973065
0.93054736,0.93056583
0.93011343,0.93017626
0.92149633,0.021110862
0.93013346,0.93018275
0.018234044,0.020191222
