h_5_0,h_5_1
0.024797857,0.019386768
0.024874866,0.019390255
0.02475053,0.019425571
5.0336123e-05,0.9288928
0.024712533,0.01952383
0.93340254,2.7507544e-05
0.024843305,0.019416094
5.0276518e-05,0.9289061
0.0247764,0.019404352
0.9334234,2.7507544e-05
0.024775714,0.019404978
5.0276518e-05,0.928965
5.0246716e-05,0.92891634
0.024941653,0.019335806
5.0246716e-05,0.9289032
0.02470833,0.019527286
0.024780154,0.019401222
0.024772376,0.01940772
5.13494e-05,0.9274087
0.024911046,0.019360662
0.02474612,0.019429266
5.0246716e-05,0.9288964
0.024717093,0.019520104
5.1289797e-05,0.92744994
0.024749339,0.019426703
0.9330982,2.759695e-05
0.024845451,0.019414276
0.9334017,2.7507544e-05
5.0485134e-05,0.9286182
5.030632e-05,0.9288949
0.024638653,0.019585192
0.9333625,2.7477741e-05
0.0248155,0.019372344
0.9334099,2.7418137e-05
0.024826258,0.019363582
0.024757534,0.01941982
0.025003195,0.019285917
5.0246716e-05,0.92887485
0.9330926,2.7567148e-05
0.02477473,0.019405723
0.9333518,2.7477741e-05
0.93314713,2.7537346e-05
5.13494e-05,0.9274401
0.93337584,2.7507544e-05
0.9333685,2.7477741e-05
0.024707377,0.01952812
5.030632e-05,0.92888653
5.1259995e-05,0.92753714
5.045533e-05,0.92867094
0.9330996,2.7567148e-05
0.024749637,0.019426346
5.042553e-05,0.928615
0.024882227,0.019384205
0.93309444,2.7567148e-05
5.1259995e-05,0.9275666
0.9334079,2.7418137e-05
0.024882227,0.019384235
0.024949133,0.019329697
5.0216913e-05,0.9289227
0.02476272,0.019415557
0.0247505,0.019425571
0.024644405,0.019580424
0.93310887,2.7567148e-05
5.1259995e-05,0.9275007
0.024801522,0.019383818
0.0248003,0.019384831
0.024744809,0.01943031
0.024774224,0.019406259
0.024755359,0.019421577
0.93313473,2.7537346e-05
0.024709761,0.019526154
0.93339723,2.7507544e-05
0.933393,2.7418137e-05
0.024782807,0.019399107
0.025007814,0.019282192
0.024774939,0.019405454
0.024640054,0.01958409
0.024937868,0.019338787
0.024785668,0.019396782
0.02494815,0.019330472
5.018711e-05,0.9289355
5.0246716e-05,0.9289006
0.02474162,0.019432873
0.93311423,2.7686357e-05
5.0336123e-05,0.92877525
0.024831146,0.019426018
0.024711877,0.019524395
5.0246716e-05,0.9289061
0.9333715,2.7477741e-05
0.024797529,0.019387126
0.024888277,0.019379228
0.93334293,2.7507544e-05
5.13494e-05,0.92741346
0.02495572,0.019324392
0.024896264,0.019372761
0.024942249,0.0193353
5.0395727e-05,0.9287657
0.9333576,2.7507544e-05
0.9333453,2.7477741e-05
0.93313044,2.7626753e-05
0.93312037,2.7567148e-05
0.024772018,0.019408047
0.02478239,0.019399524
0.93338555,2.7418137e-05
0.93310106,2.7656555e-05
0.93335396,2.7418137e-05
5.045533e-05,0.92866266
0.024941087,0.019336224
0.02475205,0.019424409
5.0365925e-05,0.92877007
5.0246716e-05,0.9288826
0.024779737,0.01940167
5.030632e-05,0.9287957
0.9333628,2.7477741e-05
0.9333368,2.7507544e-05
0.93334633,2.7477741e-05
0.024801642,0.019383729
0.024772167,0.019407958
0.933357,2.7477741e-05
0.024711132,0.019525051
0.024755687,0.01942128
0.02475065,0.019425541
0.024814874,0.01937285
0.024803132,0.019382536
5.0216913e-05,0.9289689
5.030632e-05,0.9288976
0.024705768,0.019529492
0.024751097,0.019425124
5.057454e-05,0.9284841
0.024746358,0.019428939
0.024643928,0.019580841
0.024885088,0.019381821
5.0336123e-05,0.9287795
5.0395727e-05,0.9286592
0.024713576,0.019523054
0.93314046,2.7537346e-05
5.0246716e-05,0.92891264
0.024710923,0.0195252
0.025005251,0.019284189
0.024897277,0.019371867
0.9334005,2.7477741e-05
0.93309605,2.759695e-05
0.024834484,0.019423306
0.024938345,0.019338429
5.0634146e-05,0.9284699
5.0246716e-05,0.9289099
0.024910033,0.019361496
0.9330739,2.7656555e-05
0.024749786,0.019426197
0.024705857,0.019529432
0.024845093,0.019348145
5.0365925e-05,0.9287859
0.0247024,0.019532293
0.9330956,2.759695e-05
5.0216913e-05,0.9289254
0.9330734,2.7656555e-05
0.02464807,0.019577414
0.933363,2.7507544e-05
0.024651498,0.019574493
0.024958223,0.019322336
0.9334144,2.7447939e-05
0.024755627,0.019421428
5.0246716e-05,0.9288777
0.9331512,2.759695e-05
0.024650812,0.01957506
5.030632e-05,0.9287921
0.024650723,0.019575149
5.1259995e-05,0.9275038
0.024785757,0.019396663
0.024780571,0.019400865
0.024757296,0.019419968
0.024715126,0.019521743
5.1379204e-05,0.9273226
0.024804741,0.019381136
0.024840087,0.019352257
0.024885774,0.019381285
5.030632e-05,0.92889655
0.02464518,0.019579768
0.024754614,0.019422114
0.024762511,0.019415706
0.9331025,2.759695e-05
0.93315506,2.7626753e-05
0.024647295,0.01957807
0.9330795,2.7686357e-05
0.024642497,0.019582003
0.024741381,0.019433111
0.9334167,2.7447939e-05
0.024746299,0.019429058
0.025009632,0.019280702
0.93306786,2.759695e-05
0.024645627,0.01957944
0.93313384,2.759695e-05
0.024772912,0.019407272
5.1289797e-05,0.92744935
0.024938524,0.01933831
5.030632e-05,0.92888457
0.9331312,2.7686357e-05
0.9333812,2.7418137e-05
5.015731e-05,0.92897433
0.9334212,2.7418137e-05
0.9330683,2.7656555e-05
0.024716526,0.019520551
0.9330797,2.759695e-05
5.0485134e-05,0.9286266
