h_6_0,h_6_1
1.0,8.417149e-09
3.3260858e-10,1.0
3.7324074e-10,1.0
1.0,6.5365042e-09
1.1833167e-12,1.0
1.0,3.896044e-09
1.0,3.7332994e-09
1.490229e-11,1.0
1.183276e-12,1.0
1.0,4.0496997e-09
1.0,3.7160857e-09
1.5446736e-11,1.0
1.0,3.7018664e-09
1.1843101e-12,1.0
3.0381754e-12,1.0
1.0,3.5981078e-09
3.3604053e-10,1.0
1.0,5.78281e-09
1.0,6.6352865e-09
4.2791797e-09,1.0
1.0,3.8654595e-09
1.3540276e-11,1.0
1.8901712e-11,1.0
1.0,3.5982999e-09
1.0,4.0005808e-09
1.0915315e-11,1.0
2.0511197e-11,1.0
1.0,3.6037604e-09
1.1848162e-12,1.0
1.0,3.6493852e-09
1.0,3.5899572e-09
1.15617915e-11,1.0
3.2540856e-10,1.0
1.0,6.2157754e-09
1.0,6.1970007e-09
4.2099053e-09,1.0
1.0,3.9113823e-09
1.2927469e-11,1.0
1.657073e-11,1.0
1.0,3.6054724e-09
1.0,4.0675974e-09
1.0709605e-11,1.0
1.7334833e-11,1.0
1.0,3.6152163e-09
1.1848117e-12,1.0
1.0,3.6499421e-09
1.0,3.5897585e-09
1.1964349e-11,1.0
1.0,6.2280936e-09
4.6111968e-09,1.0
4.17751e-09,1.0
1.0,1.8337815e-08
1.4852517e-11,1.0
1.0,3.5935468e-09
1.0,3.5995835e-09
5.004256e-11,1.0
1.1261053e-11,1.0
1.0,3.6274765e-09
1.0,3.6064558e-09
1.1604963e-11,1.0
1.0,3.6204744e-09
1.0034794e-11,1.0
1.4834708e-11,1.0
1.0,3.5821255e-09
1.1838495e-12,1.0
1.0,3.8219197e-09
1.0,3.7076537e-09
1.4462402e-11,1.0
1.0,3.6326901e-09
1.1912721e-12,1.0
2.171018e-11,1.0
1.0,3.6037122e-09
1.0,3.638286e-09
1.1864965e-12,1.0
3.446648e-11,1.0
1.0,3.5996386e-09
4.7817185e-08,1.0
1.0,3.865577e-09
1.0,3.7142576e-09
1.2241343e-12,1.0
1.0,3.7769894e-09
1.4879596e-11,1.0
1.9652795e-11,1.0
1.0,3.606669e-09
1.1994023e-12,1.0
1.0,3.6417713e-09
1.0,3.5922723e-09
1.0480171e-11,1.0
1.1901661e-12,1.0
1.0,3.6476873e-09
1.0,3.5900667e-09
1.1105472e-11,1.0
1.0,3.6851842e-09
1.1855577e-12,1.0
3.4471474e-11,1.0
1.0,3.5885057e-09
1.0,3.8208334e-09
1.3902229e-11,1.0
1.6864394e-11,1.0
1.0,3.6160508e-09
1.2012269e-12,1.0
1.0,3.6422367e-09
1.0,3.5924779e-09
1.0601828e-11,1.0
1.19035e-12,1.0
1.0,3.6495174e-09
1.0,3.590231e-09
1.1306162e-11,1.0
1.0,3.6770187e-09
1.1881701e-12,1.0
3.8872443e-11,1.0
1.0,3.5883347e-09
1.8340865e-11,1.0
1.0,3.5939445e-09
1.0,3.6040078e-09
6.519365e-11,1.0
1.0,3.6138925e-09
9.9709945e-12,1.0
1.16489604e-11,1.0
1.0,3.5827472e-09
1.0,3.6176029e-09
9.933694e-12,1.0
1.333951e-11,1.0
1.0,3.5824057e-09
1.1969182e-12,1.0
1.0,3.6102963e-09
1.0,3.5834307e-09
5.4436747e-11,1.0
1.1833257e-12,1.0
1.0,3.8894212e-09
1.0,3.7364125e-09
1.28055995e-11,1.0
1.0,3.6962926e-09
1.1851688e-12,1.0
2.3452674e-12,1.0
1.0,3.6019736e-09
1.0,3.6985706e-09
1.1843553e-12,1.0
3.3120034e-12,1.0
1.0,3.5981558e-09
4.726136e-08,1.0
1.0,3.8096197e-09
1.0,3.7271453e-09
1.2326792e-12,1.0
1.0,3.8585646e-09
1.2248028e-11,1.0
1.478962e-11,1.0
1.0,3.5998033e-09
1.1859309e-12,1.0
1.0,3.6428758e-09
1.0,3.5922036e-09
1.05341205e-11,1.0
1.1849496e-12,1.0
1.0,3.6484178e-09
1.0,3.5900118e-09
1.1203166e-11,1.0
1.0,3.7134855e-09
1.1850196e-12,1.0
9.6457536e-11,1.0
1.0,3.5873562e-09
1.0,3.9088763e-09
1.1842204e-11,1.0
1.3602608e-11,1.0
1.0,3.6070475e-09
1.1860282e-12,1.0
1.0,3.6427021e-09
1.0,3.5920942e-09
1.0704174e-11,1.0
1.1849292e-12,1.0
1.0,3.6495522e-09
1.0,3.5898886e-09
1.1484865e-11,1.0
1.0,3.70318e-09
1.1861368e-12,1.0
9.093291e-11,1.0
1.0,3.5871577e-09
1.3007556e-11,1.0
1.0,3.5936565e-09
1.0,3.6005243e-09
6.1012216e-11,1.0
1.0,3.61663e-09
1.001489e-11,1.0
1.1724973e-11,1.0
1.0,3.58244e-09
1.0,3.6201568e-09
9.971489e-12,1.0
1.3514681e-11,1.0
1.0,3.582187e-09
1.1930344e-12,1.0
1.0,3.6069925e-09
1.0,3.5830412e-09
3.4785153e-10,1.0
1.0,3.6312837e-09
1.1917539e-12,1.0
2.5532586e-11,1.0
1.0,3.6038978e-09
4.7819558e-08,1.0
1.0,3.831313e-09
1.0,3.711623e-09
1.2273981e-12,1.0
4.7716238e-08,1.0
1.0,3.8340615e-09
1.0,3.7197023e-09
1.2229161e-12,1.0
1.0,6.5696764e-09
4.693715e-08,1.0
4.676379e-08,1.0
1.0,4.422786e-09
1.2016852e-12,1.0
1.0,3.6407641e-09
1.0,3.5923955e-09
1.0299818e-11,1.0
1.0,3.6796355e-09
1.1864739e-12,1.0
3.3227237e-11,1.0
1.0,3.5899572e-09
1.0,3.6891508e-09
1.1854718e-12,1.0
3.5838645e-11,1.0
1.0,3.5884646e-09
4.6186106e-08,1.0
1.0,4.095147e-09
1.0,4.4715165e-09
1.1878393e-12,1.0
1.2032793e-12,1.0
1.0,3.6418755e-09
1.0,3.592738e-09
1.0384145e-11,1.0
1.0,3.6716503e-09
1.192195e-12,1.0
4.2615248e-11,1.0
1.0,3.589697e-09
1.0,3.6805199e-09
1.1877984e-12,1.0
3.8254528e-11,1.0
1.0,3.588314e-09
4.624437e-08,1.0
1.0,4.0776804e-09
1.0,4.4036614e-09
1.1917243e-12,1.0
1.0,3.6136445e-09
9.908961e-12,1.0
1.11549355e-11,1.0
1.0,3.5828909e-09
1.203362e-12,1.0
1.0,3.611839e-09
1.0,3.5839913e-09
1.9342203e-11,1.0
1.1967766e-12,1.0
1.0,3.6100551e-09
1.0,3.5834171e-09
8.847711e-11,1.0
1.0,4.134459e-09
1.1864037e-12,1.0
1.4820108e-12,1.0
1.0,3.5866583e-09
