h_4_0,h_4_1
0.9999966,-0.9185612
-0.9692274,0.9934276
0.9997938,-0.899683
-0.99999964,0.99977934
-1.0,0.68201214
0.9999959,-0.90604806
-0.98906827,0.9911084
0.9996402,-0.8889044
0.9999961,-0.9086047
-0.9999885,0.99961066
0.99988973,0.94092304
-1.0,0.67967916
-0.8871638,0.95522785
-0.97580993,0.98909664
-0.99978334,0.9983133
-0.9999994,-0.95623124
-0.99999446,0.9996602
0.99982166,-0.90184915
-0.9999995,-0.9573216
-0.99999976,0.99980086
-0.99392503,0.99390393
0.9999967,-0.922006
0.9999963,-0.91378343
-0.9896566,0.9914268
-0.9999916,0.99964434
-0.9999995,-0.95651823
-0.9999861,0.99947935
-0.9972109,0.9959841
0.9997198,-0.8941274
-0.9999788,0.9995143
0.99737847,-0.82041043
-0.9987107,0.9973898
0.9996133,-0.88728684
0.9999965,-0.91539645
-1.0,0.9994844
-0.9999921,0.99965394
-1.0,0.6759608
0.99999624,-0.9110804
-0.98870194,0.9957062
-0.99974394,0.99880934
-0.99999285,0.99964803
0.9999964,-0.9155686
-0.9977901,0.99601597
-0.9999994,-0.95732754
-0.9730447,0.9859816
-0.940836,0.9796896
0.9999963,-0.9130016
-0.99999183,0.9996098
-1.0,0.7083397
0.99968743,-0.8919172
0.9996959,-0.8924867
-0.9999998,-0.86566883
0.99675673,-0.80890375
0.99980634,-0.9006653
0.999996,-0.9056644
0.999653,-0.88969225
0.99978536,-0.899018
-0.79828733,0.9375642
0.9997069,-0.89323425
-0.9612964,0.99014765
-0.99999475,0.99963236
-0.99532896,0.9948123
0.9999964,-0.9136123
-0.92304796,0.9582881
-0.9999994,-0.9573324
-0.94623375,0.9939884
0.9998104,-0.90098435
0.99962735,-0.8881219
-0.9999994,-0.95732564
0.99962085,-0.88773257
-0.7483012,0.99543655
-0.98001456,0.98609626
0.9999963,-0.91135883
0.9996976,-0.89260036
-0.9999551,0.9993588
0.9996891,-0.89202625
0.9994495,-0.8786083
-0.99999934,-0.95733446
0.99986583,0.95219535
-0.9800193,0.9919407
-0.99882275,0.997562
0.9997248,-0.89447385
-0.9999941,0.9996626
-0.96484953,0.9798986
0.9999959,-0.9024345
-0.9860179,0.99157435
-0.9999595,0.99942446
0.999753,-0.896533
-1.0,0.6752262
-1.0,0.9997782
-0.999982,0.9995549
0.9999967,-0.9216961
-0.9888367,0.9929517
0.9996283,-0.8881757
0.99941033,-0.8767781
-0.9999995,-0.95729077
0.9991586,-0.866385
-0.9210957,0.996222
0.9999961,-0.9068482
-0.998796,0.9972434
0.9997461,-0.8960224
0.9988622,-0.85628736
-0.9999876,0.9996044
-0.99999,0.9996254
0.9999958,-0.90228695
-0.999865,0.9990491
0.999861,0.95375705
0.9998116,-0.901073
0.999761,-0.89713347
0.99999666,-0.91922003
-0.94303256,0.9714195
-0.9999996,-0.95576614
-0.9999994,-0.9573291
-0.9918296,0.9926454
-0.99999934,-0.95733136
-0.99998033,0.99953616
-0.78016984,0.99172574
-0.9999994,-0.95730233
-0.8737526,0.9458986
-0.99999934,-0.9571909
-0.9995447,0.9984804
0.99969345,-0.8923211
-0.9891769,0.9911669
0.9997057,-0.8931492
-1.0,0.9998128
-0.9992591,0.99810624
-0.9456745,0.9745031
-0.9999943,0.9995607
-0.9999994,0.99977416
0.9999963,-0.9104018
0.9994067,-0.8766087
0.99988115,0.94575065
-0.88500994,0.9508841
0.9992626,-0.87042284
0.9995274,-0.8825104
0.9998414,0.9591987
0.99945855,-0.87905574
-0.9999907,0.9996349
0.9998439,0.95864105
0.999996,-0.90453935
-0.99996245,0.9994335
0.9999965,-0.9153909
0.99856913,-0.84770185
-0.9990524,0.997629
0.9999962,-0.90936154
-0.9999994,-0.9573215
-0.9999996,0.99979603
0.9997222,-0.8943
-0.98063093,0.98775655
0.9994813,-0.88016146
