h_5_0,h_5_1
-0.99762183,-0.987237
0.9998478,0.9932904
-0.9972966,-0.98599464
0.9998616,0.9936262
0.9988048,0.96967655
-0.9974113,-0.98642755
0.99985033,0.9933002
-0.99709105,-0.9852318
-0.99745584,-0.9865968
0.9998613,0.9936209
0.99442786,0.9689568
0.9987856,0.96933
0.9997742,0.9914572
0.9998452,0.9931749
0.9998601,0.9935791
-0.95131004,-0.96145815
0.9998614,0.9936224
-0.9973359,-0.9861431
-0.95166004,-0.9616616
0.9998615,0.99362695
0.99985445,0.99341285
-0.9976767,-0.98745126
-0.9975435,-0.98693365
0.9998508,0.99331343
0.9998613,0.99362195
-0.9514023,-0.96151185
0.99986124,0.99361664
0.9998572,0.99349403
-0.9971924,-0.9856065
0.99986124,0.9936178
-0.9953573,-0.97930765
0.99985904,0.9935452
-0.99705875,-0.98511386
-0.99757016,-0.9870368
0.99986124,0.9936169
0.9998612,0.9936222
0.9987547,0.96876967
-0.9974983,-0.986759
0.9998549,0.9934489
0.99986035,0.9935947
0.99986154,0.993622
-0.9975731,-0.98704785
0.99985737,0.9934976
-0.951662,-0.9616627
0.99984103,0.99305695
0.999825,0.99268675
-0.9975305,-0.9868833
0.9998613,0.99362075
0.9990001,0.9733298
-0.99715,-0.98544914
-0.997161,-0.98548985
-0.9118229,-0.94032764
-0.9949762,-0.9781002
-0.9973144,-0.98606205
-0.9974047,-0.98640186
-0.9971065,-0.9852888
-0.99728423,-0.9859487
0.99970526,0.99012744
-0.99717534,-0.9855431
0.99984235,0.9931458
0.99986154,0.99362147
0.9998555,0.99344826
-0.9975408,-0.9869227
0.99979156,0.991779
-0.95166355,-0.96166354
0.9998425,0.99320817
-0.9973202,-0.9860839
-0.99707544,-0.9851748
-0.9516613,-0.9616623
-0.9970677,-0.9851464
0.9997838,0.99233085
0.9998429,0.99309224
-0.99750274,-0.986777
-0.9971631,-0.985498
0.9998611,0.99361277
-0.9971521,-0.9854568
-0.9968798,-0.9844642
-0.9516641,-0.96166396
0.99483716,0.9706161
0.999849,0.9932884
0.9998592,0.9935512
-0.99719906,-0.985631
0.9998613,0.99362254
0.99983203,0.9928074
-0.99734735,-0.9861845
0.9998501,0.99330246
0.9998611,0.9936149
-0.997238,-0.9857758
0.99874854,0.9686576
0.9998615,0.9936262
0.9998614,0.99361897
-0.99767184,-0.9874321
0.9998522,0.99335986
-0.9970766,-0.98517877
-0.9968407,-0.9843236
-0.9516501,-0.96165574
-0.99660903,-0.9835007
0.9998383,0.99317193
-0.9974254,-0.9864807
0.99985874,0.9935409
-0.9972284,-0.9857401
-0.99636734,-0.9826598
0.9998613,0.9936205
0.9998612,0.9936212
-0.9973446,-0.9861744
0.99986076,0.9936024
0.99489135,0.970839
-0.9973218,-0.98609
-0.9972492,-0.9858178
-0.9976324,-0.9872781
0.9998156,0.9923935
-0.95115983,-0.9613711
-0.9516625,-0.961663
0.99985266,0.9933629
-0.9516633,-0.9616634
0.9998613,0.9936185
0.9997898,0.9923494
-0.95165384,-0.961658
0.9997542,0.9909773
-0.9516183,-0.9616372
0.9998602,0.9935832
-0.9971578,-0.9854781
0.9998506,0.9933027
-0.9971738,-0.985537
0.9998615,0.9936272
0.99985975,0.99357027
0.99982023,0.9925208
0.9998613,0.9936193
0.9998616,0.9936261
-0.9974866,-0.9867147
-0.996837,-0.9843106
0.994607,0.9696785
0.99976665,0.9912604
-0.996701,-0.9838255
-0.9969616,-0.9847597
0.99507624,0.97160274
-0.9968894,-0.98449844
0.9998613,0.9936216
0.99505764,0.9715255
-0.9973848,-0.9863266
0.99986124,0.99361515
-0.9975703,-0.9870365
-0.996148,-0.981911
0.99985933,0.9935543
-0.99746895,-0.9866467
-0.95166,-0.9616616
0.9998615,0.9936268
-0.9971957,-0.98561865
0.9998449,0.99315125
-0.9969127,-0.98458254
