h_4_0,h_4_1
0.8207057,0.82949346
-0.52436996,-0.4380765
0.4835275,0.2942738
-0.5403996,-0.23278143
-0.5723599,-0.30184838
0.79879034,0.82245106
-0.7110759,0.4171251
0.4944159,0.7462045
0.55016595,0.70725036
-0.537718,-0.44988027
-0.9706208,-0.8005991
-0.6224773,-0.32441968
-0.79505044,0.35440207
-0.6493939,-0.30521756
-0.87148815,-0.5835803
0.39408034,0.67613137
-0.7003057,-0.5943675
0.5623487,0.34406602
0.6267883,0.7729476
-0.6243934,-0.2987513
-0.4757825,-0.26607916
0.84592557,0.84027076
0.86005473,0.84661824
-0.981529,-0.8452635
-0.7818939,0.37738487
0.5938253,0.7636674
-0.8479427,-0.5709701
-0.55653256,-0.23808615
0.5578161,0.7580167
-0.79306686,0.35529864
0.8037162,0.82473254
-0.6506325,-0.3059589
0.5092341,0.65986484
0.6461246,0.40441895
-0.72495604,0.39148617
-0.7983711,0.34092298
-0.777478,0.35052577
0.635813,0.7706114
-0.7361124,0.4112757
-0.8016926,0.34723523
-0.724331,0.41233513
0.7824776,0.81871945
-0.7381758,0.3820676
0.46832615,0.28289935
-0.77513766,0.38411114
-0.7839151,0.37659624
0.46285307,0.28054914
-0.75152653,0.39617085
-0.8780578,-0.59911156
0.54838234,0.3354722
0.5052241,0.74699825
0.49219942,0.74314827
0.823902,0.83107245
0.7057141,0.7967988
0.56886846,0.70867056
0.6587484,0.788061
0.61627465,0.38041434
-0.7870195,0.37082335
0.75774795,0.81023705
-0.62416506,-0.32805997
-0.8582645,-0.58640456
-0.7612893,0.37578073
0.5701327,0.7657701
-0.60966974,-0.29956564
0.7784661,0.8170993
-0.79562706,0.35558042
0.6746673,0.42687163
0.46905413,0.6828142
0.52710253,0.31884938
0.75701684,0.8111121
-0.5749689,-0.2930978
-0.50735015,-0.28680187
0.7203443,0.802971
0.6953023,0.4447559
-0.7655822,0.38689864
0.6309292,0.7777485
0.4673226,0.7361491
0.45653015,0.67147404
-0.7643285,0.3776547
-0.7898483,0.3601504
-0.75724703,-0.46837622
0.5952888,0.77102417
-0.80569535,-0.51173705
-0.76240337,0.36583766
0.46579397,0.6832071
-0.57280946,-0.33156553
-0.58418494,-0.31263533
0.70172405,0.7961681
-0.8111356,0.3162456
-0.83470976,-0.5452502
-0.73410034,0.40221608
0.6138444,0.37854955
-0.79324394,0.35702643
0.4896423,0.70116776
0.7384395,0.8053292
0.572393,0.7678058
0.5538994,0.7619682
-0.7943244,0.35386893
0.49085158,0.74791497
-0.50245184,-0.2833547
0.8154701,0.8267456
0.6362185,0.7559553
-0.79132706,-0.5016108
-0.46517092,-0.41362202
0.71906096,0.80253667
-0.8535166,-0.5770153
-0.5443713,-0.27809024
0.65983367,0.4148551
0.5739148,0.34947234
0.68167853,0.4326819
-0.7138346,-0.40448284
0.53036124,0.32089174
0.5152575,0.6509133
-0.7923703,0.3509618
0.47454208,0.6846164
-0.794484,0.3650474
-0.78911567,0.36265507
0.7639534,0.8133321
-0.7485842,-0.45015445
0.53443617,0.75375766
-0.63102406,-0.34408373
0.86381084,0.8483325
-0.91606677,-0.67234015
0.45213145,0.73685586
-0.71494114,-0.4099079
-0.8612123,-0.5864704
-0.780435,-0.4639794
-0.7842413,0.3472506
-0.7645852,0.38591066
0.75702196,0.81146735
0.4604517,0.699875
-0.7310097,0.40886238
-0.7298754,-0.43112558
0.5898947,0.76867527
0.65416867,0.78500825
-0.7631056,0.37649012
0.6236282,0.77793807
-0.7895436,0.3701282
-0.7897765,0.36126325
0.4745088,0.68818086
-0.79207474,-0.49959606
0.5246605,0.31365278
0.45264494,0.68561655
-0.8301545,-0.5441445
0.7153802,0.80026287
0.63435966,0.7786404
-0.80641425,0.3418723
0.50555205,0.74906194
-0.70638543,0.42807406
0.6187779,0.77601117
