h_4_0,h_4_1
0.9887046,0.011295437
0.9888148,0.011185212
0.010983984,0.989016
0.011639394,0.98836064
0.01120677,0.9887932
0.01503366,0.9849664
0.12632032,0.87367976
0.9887822,0.011217805
0.9888359,0.011164131
0.015360926,0.98463905
0.033286534,0.9667135
0.98884165,0.011158277
0.9887531,0.011246861
0.08926473,0.9107353
0.98884076,0.0111593
0.9888398,0.011160162
0.019842612,0.9801573
0.2789651,0.7210349
0.011351739,0.98864824
0.98883516,0.011164798
0.010983498,0.98901653
0.9885034,0.011496573
0.9886553,0.0113447
0.3724829,0.62751704
0.012412446,0.9875875
0.713258,0.2867419
0.8731595,0.12684046
0.98879427,0.011205789
0.012096175,0.9879039
0.98882335,0.011176565
0.7233539,0.27664605
0.98827285,0.011727146
0.011022768,0.98897725
0.014211685,0.9857883
0.011350236,0.9886497
0.9888221,0.011177926
0.013838475,0.9861615
0.011129494,0.9888705
0.35139608,0.64860386
0.97370535,0.026294595
0.023578806,0.9764212
0.01110638,0.9888937
0.084780715,0.9152193
0.059547264,0.94045275
0.013150917,0.98684907
0.011110172,0.9888898
0.011702613,0.9882974
0.01205534,0.9879446
0.041248836,0.9587512
0.9806122,0.01938782
0.011164868,0.98883516
0.011550852,0.98844916
0.98880184,0.011198236
0.98883796,0.011162089
0.9886487,0.01135129
0.0120249335,0.98797506
0.011320221,0.9886798
0.011877669,0.9881223
0.011171375,0.9888286
0.06421496,0.935785
0.011486314,0.98851365
0.012604049,0.98739594
0.010965454,0.98903453
0.013293775,0.9867062
0.041722205,0.9582778
0.010970472,0.9890295
0.011033799,0.98896617
0.011009681,0.9889903
0.028903361,0.9710967
0.011292672,0.9887073
0.021935392,0.97806466
0.988841,0.011159074
0.9888381,0.011161914
0.01248195,0.987518
0.9887982,0.01120181
0.01105436,0.98894566
0.011350553,0.9886495
0.0124535,0.9875465
0.07992913,0.9200708
0.98642427,0.013575744
0.9888365,0.011163462
0.012556634,0.9874434
0.011007491,0.9889925
0.9882884,0.011711555
0.98859674,0.0114032505
0.01589262,0.9841074
0.98685443,0.0131455595
0.82464045,0.17535958
0.9773128,0.02268715
0.032346543,0.96765345
0.98883724,0.011162747
0.95424384,0.045756113
0.013138348,0.98686165
0.014476179,0.98552376
0.98822695,0.011772992
0.9473354,0.052664563
0.2945528,0.7054472
0.01222722,0.98777276
0.011101887,0.9888981
0.035493735,0.96450627
0.9888405,0.011159499
0.088636614,0.9113634
0.012608264,0.98739177
0.03626858,0.96373135
0.011338129,0.9886619
0.01412072,0.98587924
0.013161647,0.9868384
0.011325628,0.98867434
0.9888285,0.011171546
0.011215376,0.98878455
0.9888415,0.011158553
0.010973439,0.9890266
0.011152756,0.98884726
0.98884016,0.011159847
0.98884004,0.011160005
0.9257583,0.07424169
0.98860466,0.01139539
0.011029092,0.988971
0.013123088,0.98687696
0.9888415,0.011158526
0.772119,0.22788101
0.9833008,0.016699199
0.9888292,0.011170813
0.98882806,0.011171945
0.023869036,0.97613096
0.85169077,0.14830928
0.01222071,0.9877793
0.012368008,0.987632
0.011226492,0.9887735
0.01320622,0.9867938
0.011329029,0.98867095
0.98863655,0.011363461
0.012313834,0.98768616
0.02736775,0.9726323
0.9888411,0.011158862
0.988499,0.011500958
0.98884165,0.011158315
0.9887954,0.011204578
0.03117632,0.9688237
0.9887875,0.011212569
0.2032789,0.7967211
0.01910073,0.9808992
0.18614343,0.8138566
0.21069545,0.78930455
0.98209435,0.01790565
0.011561267,0.9884388
0.0121060535,0.987894
0.011021099,0.9889789
0.96875876,0.031241242
0.025883604,0.9741164
0.011472656,0.9885273
0.019329514,0.98067045
0.987877,0.012122991
0.011362529,0.9886375
0.011220988,0.98877895
0.01127743,0.98872256
0.6524885,0.34751144
0.9888389,0.011161158
0.07910226,0.9208978
0.010998457,0.9890015
0.98884004,0.011159919
0.9872426,0.012757385
0.9574888,0.042511184
0.011328618,0.9886714
0.23291008,0.7670899
0.9886057,0.011394353
0.010985155,0.9890148
0.011012838,0.98898715
0.01147567,0.9885244
0.011183914,0.988816
0.02240822,0.9775918
0.9887399,0.011260105
0.011984185,0.98801583
0.019014532,0.98098546
0.19646755,0.8035324
0.9888418,0.011158231
0.011068673,0.9889313
0.98884076,0.011159284
0.9888389,0.011161174
0.98882014,0.011179865
0.98800975,0.011990245
0.03495326,0.96504676
0.98884135,0.011158683
0.9888315,0.011168437
0.98879915,0.011200817
0.011106474,0.98889357
0.011148974,0.988851
0.9887871,0.011212886
0.011088906,0.98891103
0.011744379,0.9882556
0.54760295,0.45239708
0.012300544,0.9876995
0.9877346,0.0122653525
0.98883784,0.011162194
0.01109972,0.9889003
0.011352463,0.9886475
0.01099426,0.9890057
0.98884165,0.011158288
0.011013063,0.98898697
0.011011758,0.9889882
0.011388038,0.988612
0.9888389,0.011161104
0.016686143,0.98331386
0.0123544205,0.98764557
0.9888362,0.011163825
0.0109933065,0.98900664
0.061512023,0.93848795
0.01097395,0.989026
0.011155001,0.98884493
0.987107,0.012893027
0.98717684,0.012823201
0.010985244,0.9890148
0.9888392,0.011160745
0.9888049,0.0111951465
0.16080707,0.8391929
0.98399854,0.01600148
0.011494298,0.9885057
0.9888361,0.011163957
0.98869646,0.011303528
0.03325308,0.9667469
0.012129286,0.98787075
0.98884124,0.011158768
0.23650306,0.76349694
0.01181394,0.9881861
0.017578943,0.9824211
0.011252913,0.98874706
0.011250617,0.9887494
0.9847099,0.015290055
0.023942538,0.97605747
0.010993924,0.98900604
0.012066143,0.9879339
0.011668981,0.988331
0.98884165,0.011158336
0.011128969,0.98887104
0.013586072,0.9864139
0.012602631,0.9873974
0.011466884,0.98853314
0.012635303,0.9873647
0.9883959,0.011604043
0.9888342,0.0111658
0.92552286,0.0744771
0.056494758,0.9435052
0.9885925,0.011407443
0.9876819,0.012318092
0.01106503,0.98893493
0.9888282,0.011171824
0.011132613,0.98886746
0.011404353,0.98859566
0.012321374,0.9876786
0.9887532,0.011246776
0.013688118,0.98631185
0.98884076,0.011159225
0.01135856,0.98864144
0.014968508,0.9850315
0.012531904,0.9874681
0.013847444,0.9861525
0.98883456,0.0111653935
0.98881066,0.011189337
0.01860979,0.9813903
0.01098689,0.9890131
0.06383197,0.93616796
0.0122884475,0.9877116
0.9887227,0.011277345
0.012840909,0.987159
0.011322493,0.98867744
0.9888319,0.011168064
0.9888341,0.011165883
0.9888347,0.011165294
0.011061451,0.98893857
0.9636798,0.03632021
0.9884914,0.0115086
0.9888405,0.011159536
0.011231913,0.98876816
0.010973479,0.9890265
0.011003401,0.9889966
0.015792979,0.98420703
